latitude,longitude,chi,elevation,flow distance,drainage area,m_chi,b_chi,source_key,basin_key,segmented_elevation,segment_number
25.3077578,92.0182301,2.7521,195.02,26805,3.9656e+08,65.726,10.831,0,0,191.72,35
25.307303,92.0177371,2.7426,195.02,26735,3.966e+08,65.726,10.831,0,0,191.09,35
25.3068482,92.0172441,2.733,195.01,26664,3.966e+08,65.726,10.831,0,0,190.46,35
25.3063967,92.0172477,2.7263,195.01,26614,3.972e+08,65.726,10.831,0,0,190.02,35
25.305942,92.0167547,2.7167,195.01,26543,3.9722e+08,65.726,10.831,0,0,189.39,35
25.3054905,92.0167584,2.71,195,26493,3.9723e+08,65.726,10.831,0,0,188.95,35
25.3050357,92.0162654,2.7004,188.01,26422,3.9728e+08,65.726,10.831,0,0,188.32,35
25.3045842,92.016269,2.6937,188,26372,3.9729e+08,65.726,10.831,0,0,187.88,35
25.3041295,92.015776,2.6841,185.08,26302,3.9731e+08,65.726,10.831,0,0,187.25,35
25.3036747,92.015283,2.6746,185.08,26231,3.9763e+08,65.726,10.831,0,0,186.62,35
25.3032199,92.01479,2.665,185.08,26160,3.9826e+08,65.726,10.831,0,0,186,35
25.3027651,92.014297,2.6555,185.07,26090,3.9828e+08,65.726,10.831,0,0,185.37,35
25.3023103,92.013804,2.646,185.07,26019,3.9831e+08,65.726,10.831,0,0,184.74,35
25.3018555,92.013311,2.6364,185.07,25948,4.0028e+08,65.726,10.831,0,0,184.11,35
25.3014007,92.0128181,2.6269,185.06,25877,4.003e+08,65.726,10.831,0,0,183.49,35
25.3009459,92.0123251,2.6174,185.06,25807,4.0038e+08,65.726,10.831,0,0,182.86,35
25.3013941,92.0118248,2.6079,185.06,25736,4.004e+08,65.726,10.831,0,0,182.24,35
25.3009393,92.0113318,2.5984,185.05,25665,4.0072e+08,65.726,10.831,0,0,181.61,35
25.3009359,92.0108352,2.5917,185.05,25615,4.0072e+08,65.726,10.831,0,0,181.17,35
25.3009326,92.0103385,2.5849,185.04,25565,4.0075e+08,65.726,10.831,0,0,180.73,35
25.3004778,92.0098456,2.5754,185.04,25495,4.0088e+08,65.726,10.831,0,0,180.1,35
25.3004745,92.0093489,2.5687,185.03,25445,4.0102e+08,65.726,10.831,0,0,179.66,35
25.3004711,92.0088523,2.562,185.03,25395,4.0103e+08,65.726,10.831,0,0,179.22,35
25.3004678,92.0083557,2.5552,185.02,25345,4.0104e+08,65.726,10.831,0,0,178.78,35
25.3004645,92.007859,2.5485,185.02,25295,4.0105e+08,65.726,10.831,0,0,178.34,35
25.3000096,92.0073661,2.539,185.02,25224,4.0116e+08,65.726,10.831,0,0,177.71,35
25.3000063,92.0068695,2.5323,185.01,25174,4.012e+08,65.726,10.831,0,0,177.27,35
25.300003,92.0063728,2.5256,185.01,25124,4.012e+08,65.726,10.831,0,0,176.83,35
25.2999996,92.0058762,2.5189,185,25074,4.0121e+08,65.726,10.831,0,0,176.39,35
25.2995448,92.0053833,2.5093,171,25003,4.0124e+08,65.726,10.831,0,0,175.76,35
25.2995414,92.0048866,2.5026,166.04,24953,4.0128e+08,65.726,10.831,0,0,175.32,35
25.2995381,92.00439,2.4959,166.04,24903,6.766e+08,65.726,10.831,0,0,174.88,35
25.2990833,92.0038971,2.4884,166.03,24832,6.7661e+08,65.726,10.831,0,0,174.38,35
25.2986284,92.0034041,2.4809,166.03,24762,6.7664e+08,65.726,10.831,0,0,173.89,35
25.2981736,92.0029112,2.4734,166.03,24691,6.7673e+08,65.726,10.831,0,0,173.4,35
25.2977255,92.0034115,2.4659,166.02,24620,6.7677e+08,65.726,10.831,0,0,172.9,35
25.2972707,92.0029186,2.4583,166.02,24550,6.7679e+08,65.726,10.831,0,0,172.41,35
25.2968159,92.0024257,2.4508,166.02,24479,6.7704e+08,65.726,10.831,0,0,171.92,35
25.2963644,92.0024294,2.4455,166.01,24429,6.7705e+08,65.726,10.831,0,0,171.57,35
25.2959129,92.0024331,2.4402,166.01,24379,6.7709e+08,65.726,10.831,0,0,171.22,35
25.2954648,92.0029334,2.4327,166,24308,6.7716e+08,45.031,53.255,0,0,162.8,36
25.29501,92.0024404,2.4252,166,24238,6.7719e+08,45.031,53.255,0,0,162.46,36
25.2945585,92.0024441,2.4199,162,24188,6.7724e+08,45.031,53.255,0,0,162.23,36
25.294107,92.0024478,2.4146,157.14,24138,6.7736e+08,45.031,53.255,0,0,161.99,36
25.2936556,92.0024515,2.4093,157.14,24088,6.7736e+08,45.031,53.255,0,0,161.75,36
25.2932008,92.0019586,2.4017,157.13,24017,6.7744e+08,45.031,53.255,0,0,161.41,36
25.2927493,92.0019623,2.3964,157.13,23967,6.7784e+08,45.031,53.255,0,0,161.17,36
25.2922978,92.001966,2.3911,157.12,23917,6.7793e+08,45.031,53.255,0,0,160.93,36
25.291843,92.0014731,2.3836,157.12,23846,6.7794e+08,45.031,53.255,0,0,160.59,36
25.2913915,92.0014768,2.3783,157.12,23796,6.7872e+08,45.031,53.255,0,0,160.35,36
25.2909367,92.0009839,2.3708,157.11,23725,6.7903e+08,45.031,53.255,0,0,160.02,36
25.2904819,92.000491,2.3633,157.11,23655,6.7905e+08,45.031,53.255,0,0,159.68,36
25.290027,91.9999981,2.3558,157.1,23584,6.7912e+08,45.031,53.255,0,0,159.34,36
25.2895722,91.9995052,2.3483,157.1,23513,6.7921e+08,45.031,53.255,0,0,159,36
25.2891174,91.9990124,2.3408,157.1,23443,6.7924e+08,45.031,53.255,0,0,158.66,36
25.2886625,91.9985195,2.3333,157.09,23372,6.798e+08,45.031,53.255,0,0,158.33,36
25.2882077,91.9980266,2.3258,157.09,23301,6.8014e+08,45.031,53.255,0,0,157.99,36
25.2877528,91.9975338,2.3183,157.09,23230,6.8017e+08,45.031,53.255,0,0,157.65,36
25.287298,91.9970409,2.3108,157.08,23160,6.8022e+08,45.031,53.255,0,0,157.31,36
25.2868431,91.996548,2.3033,157.08,23089,6.8027e+08,45.031,53.255,0,0,156.98,36
25.2863883,91.9960552,2.2958,157.08,23018,6.8037e+08,45.031,53.255,0,0,156.64,36
25.2863849,91.9955586,2.2905,157.07,22968,6.8038e+08,45.031,53.255,0,0,156.4,36
25.2859301,91.9950657,2.283,157.07,22898,6.8107e+08,45.031,53.255,0,0,156.06,36
25.2854752,91.9945729,2.2755,157.06,22827,6.8132e+08,45.031,53.255,0,0,155.73,36
25.2850204,91.99408,2.268,157.06,22756,6.8136e+08,45.031,53.255,0,0,155.39,36
25.2845655,91.9935872,2.2606,157.06,22685,6.814e+08,45.031,53.255,0,0,155.05,36
25.2841107,91.9930944,2.2531,157.05,22615,6.8168e+08,45.031,53.255,0,0,154.71,36
25.2836558,91.9926015,2.2456,157.05,22544,6.8176e+08,45.031,53.255,0,0,154.38,36
25.2832009,91.9921087,2.2381,157.05,22473,6.8192e+08,45.031,53.255,0,0,154.04,36
25.2827461,91.9916159,2.2306,157.04,22403,6.8195e+08,45.031,53.255,0,0,153.7,36
25.2822912,91.9911231,2.2231,157.04,22332,6.82e+08,45.031,53.255,0,0,153.37,36
25.2818364,91.9906302,2.2156,157.04,22261,6.8202e+08,45.031,53.255,0,0,153.03,36
25.2813815,91.9901374,2.2081,157.03,22190,6.8203e+08,45.031,53.255,0,0,152.69,36
25.28093,91.9901412,2.2029,157.03,22140,6.822e+08,45.031,53.255,0,0,152.45,36
25.2804752,91.9896483,2.1954,157.02,22070,6.8223e+08,45.031,53.255,0,0,152.12,36
25.2800203,91.9891555,2.1879,157.02,21999,6.8439e+08,45.031,53.255,0,0,151.78,36
25.2795654,91.9886627,2.1804,157.02,21928,6.8441e+08,45.031,53.255,0,0,151.44,36
25.2791105,91.9881699,2.1729,157.01,21858,6.8446e+08,45.031,53.255,0,0,151.11,36
25.2786591,91.9881737,2.1676,157.01,21808,6.8569e+08,45.031,53.255,0,0,150.87,36
25.2782042,91.9876809,2.1602,157.01,21737,6.8574e+08,45.031,53.255,0,0,150.53,36
25.2777527,91.9876846,2.1549,157,21687,6.8576e+08,45.031,53.255,0,0,150.29,36
25.2772979,91.9871918,2.1474,151.01,21616,6.8581e+08,45.031,53.255,0,0,149.96,36
25.276843,91.9866991,2.14,151.01,21545,6.8588e+08,45.031,53.255,0,0,149.62,36
25.2763881,91.9862063,2.1325,151.01,21475,6.8604e+08,45.031,53.255,0,0,149.28,36
25.2759332,91.9857135,2.125,151,21404,6.8619e+08,45.031,53.255,0,0,148.95,36
25.2754784,91.9852207,2.1176,151,21333,6.8623e+08,45.031,53.255,0,0,148.61,36
25.2754749,91.9847242,2.1123,145.01,21283,6.8627e+08,45.031,53.255,0,0,148.37,36
25.2750201,91.9842314,2.1048,145,21213,6.8632e+08,45.031,53.255,0,0,148.04,36
25.2745652,91.9837387,2.0974,145,21142,6.8635e+08,45.031,53.255,0,0,147.7,36
25.2741137,91.9837424,2.0921,142.08,21092,6.8636e+08,45.031,53.255,0,0,147.46,36
25.2736588,91.9832497,2.0846,142.07,21021,6.9029e+08,45.031,53.255,0,0,147.13,36
25.2732074,91.9832534,2.0793,142.07,20971,6.903e+08,45.031,53.255,0,0,146.89,36
25.2727525,91.9827607,2.0719,142.06,20900,6.9266e+08,45.031,53.255,0,0,146.56,36
25.2722976,91.9822679,2.0645,142.06,20830,6.9268e+08,45.031,53.255,0,0,146.22,36
25.2718495,91.9827682,2.057,142.06,20759,6.9276e+08,45.031,53.255,0,0,145.89,36
25.2713946,91.9822755,2.0496,142.05,20688,6.9277e+08,45.031,53.255,0,0,145.55,36
25.2709397,91.9817827,2.0422,142.05,20618,6.9281e+08,45.031,53.255,0,0,145.22,36
25.2704917,91.982283,2.0347,142.05,20547,6.9285e+08,45.031,53.255,0,0,144.88,36
25.2700402,91.9822868,2.0295,142.04,20497,6.929e+08,45.031,53.255,0,0,144.64,36
25.2695888,91.9822905,2.0242,142.04,20447,6.9292e+08,45.031,53.255,0,0,144.41,36
25.2691407,91.9827908,2.0168,142.03,20376,6.932e+08,45.031,53.255,0,0,144.07,36
25.2686858,91.982298,2.0093,142.03,20306,6.9324e+08,45.031,53.255,0,0,143.74,36
25.2682378,91.9827983,2.0019,142.03,20235,6.9326e+08,45.031,53.255,0,0,143.4,36
25.2677829,91.9823056,1.9945,142.02,20164,6.9328e+08,45.031,53.255,0,0,143.07,36
25.267328,91.9818128,1.9871,142.02,20093,6.9333e+08,45.031,53.255,0,0,142.73,36
25.26688,91.9823131,1.9796,142.02,20023,6.9355e+08,45.031,53.255,0,0,142.4,36
25.2664319,91.9828134,1.9722,142.01,19952,6.9399e+08,45.031,53.255,0,0,142.07,36
25.265977,91.9823206,1.9648,142.01,19881,6.9402e+08,45.031,53.255,0,0,141.73,36
25.265529,91.9828209,1.9573,142.01,19811,6.9405e+08,45.031,53.255,0,0,141.4,36
25.2650775,91.9828246,1.9521,142,19761,6.9405e+08,103.98,-65.739,0,0,137.23,37
25.2646261,91.9828284,1.9468,135.05,19711,6.941e+08,103.98,-65.739,0,0,136.69,37
25.2641746,91.9828322,1.9416,135.05,19661,6.9414e+08,103.98,-65.739,0,0,136.14,37
25.2637231,91.9828359,1.9363,135.04,19611,6.9419e+08,103.98,-65.739,0,0,135.59,37
25.2632717,91.9828397,1.9311,135.04,19561,6.9422e+08,103.98,-65.739,0,0,135.05,37
25.2628168,91.982347,1.9237,135.03,19490,6.9424e+08,103.98,-65.739,0,0,134.27,37
25.2623619,91.9818543,1.9162,135.03,19419,6.9427e+08,103.98,-65.739,0,0,133.5,37
25.2619138,91.9823545,1.9088,135.03,19348,6.9434e+08,103.98,-65.739,0,0,132.73,37
25.2614589,91.9818618,1.9014,135.02,19278,6.946e+08,103.98,-65.739,0,0,131.96,37
25.2610109,91.982362,1.8939,135.02,19207,6.9462e+08,103.98,-65.739,0,0,131.19,37
25.260556,91.9818693,1.8865,135.02,19136,6.9466e+08,103.98,-65.739,0,0,130.41,37
25.2601011,91.9813766,1.8791,135.01,19066,6.9469e+08,103.98,-65.739,0,0,129.64,37
25.2596497,91.9813804,1.8738,135.01,19016,6.9513e+08,103.98,-65.739,0,0,129.1,37
25.2591982,91.9813842,1.8686,135,18966,6.9514e+08,103.98,-65.739,0,0,128.55,37
25.2587433,91.9808915,1.8612,135,18895,6.9515e+08,103.98,-65.739,0,0,127.78,37
25.2582918,91.9808952,1.8559,131,18845,6.9517e+08,103.98,-65.739,0,0,127.23,37
25.2578369,91.9804026,1.8485,116.1,18774,6.9528e+08,103.98,-65.739,0,0,126.46,37
25.2573855,91.9804063,1.8433,116.1,18724,6.9531e+08,103.98,-65.739,0,0,125.92,37
25.2569374,91.9809066,1.8358,116.09,18653,6.9532e+08,103.98,-65.739,0,0,125.14,37
25.2564825,91.9804139,1.8284,116.09,18583,6.9533e+08,103.98,-65.739,0,0,124.37,37
25.2560345,91.9809141,1.821,116.08,18512,6.9534e+08,103.98,-65.739,0,0,123.6,37
25.2555864,91.9814143,1.8136,116.08,18441,7.0575e+08,103.98,-65.739,0,0,122.83,37
25.2551316,91.9809216,1.8062,116.08,18371,7.3577e+08,103.98,-65.739,0,0,122.06,37
25.2546835,91.9814218,1.799,116.07,18300,7.3578e+08,103.98,-65.739,0,0,121.31,37
25.2542355,91.981922,1.7917,116.07,18229,7.3587e+08,103.98,-65.739,0,0,120.56,37
25.2537806,91.9814294,1.7845,116.07,18158,7.3589e+08,103.98,-65.739,0,0,119.81,37
25.2533325,91.9819296,1.7773,116.06,18088,7.359e+08,103.98,-65.739,0,0,119.05,37
25.2528845,91.9824298,1.77,116.06,18017,7.3593e+08,103.98,-65.739,0,0,118.3,37
25.2524364,91.98293,1.7628,116.06,17946,7.3596e+08,103.98,-65.739,0,0,117.55,37
25.2519816,91.9824373,1.7556,116.05,17876,7.3601e+08,103.98,-65.739,0,0,116.8,37
25.2515335,91.9829375,1.7483,116.05,17805,7.3608e+08,103.98,-65.739,0,0,116.04,37
25.2510786,91.9824448,1.7411,116.05,17734,7.3639e+08,103.98,-65.739,0,0,115.29,37
25.2506306,91.982945,1.7339,116.04,17663,7.3648e+08,103.98,-65.739,0,0,114.54,37
25.2501825,91.9834452,1.7266,116.04,17593,7.3651e+08,103.98,-65.739,0,0,113.79,37
25.2497345,91.9839454,1.7194,116.04,17522,7.3655e+08,103.98,-65.739,0,0,113.04,37
25.2492864,91.9844455,1.7122,116.03,17451,7.3665e+08,103.98,-65.739,0,0,112.28,37
25.2488384,91.9849457,1.7049,116.03,17381,7.3667e+08,103.98,-65.739,0,0,111.53,37
25.2483835,91.984453,1.6977,116.02,17310,7.3671e+08,103.98,-65.739,0,0,110.78,37
25.2479354,91.9849532,1.6905,116.02,17239,7.3671e+08,103.98,-65.739,0,0,110.03,37
25.2474874,91.9854534,1.6832,116.02,17168,7.3676e+08,103.98,-65.739,0,0,109.28,37
25.2470325,91.9849607,1.676,116.01,17098,7.3683e+08,103.98,-65.739,0,0,108.53,37
25.2465844,91.9854609,1.6688,116.01,17027,7.3684e+08,103.98,-65.739,0,0,107.77,37
25.2461295,91.9849682,1.6615,116.01,16956,7.3696e+08,103.98,-65.739,0,0,107.02,37
25.2456815,91.9854684,1.6543,116,16886,7.3816e+08,103.98,-65.739,0,0,106.27,37
25.2452266,91.9849757,1.6471,116,16815,7.382e+08,103.98,-65.739,0,0,105.52,37
25.2447786,91.9854759,1.6399,103,16744,7.3826e+08,103.98,-65.739,0,0,104.77,37
25.2443271,91.9854796,1.6348,100.01,16694,7.3828e+08,103.98,-65.739,0,0,104.24,37
25.2438756,91.9854834,1.6296,100.01,16644,7.3833e+08,103.98,-65.739,0,0,103.71,37
25.2434276,91.9859835,1.6224,100,16574,7.3836e+08,103.98,-65.739,0,0,102.95,37
25.2429727,91.9854909,1.6152,100,16503,7.384e+08,103.98,-65.739,0,0,102.2,37
25.2425246,91.985991,1.608,96.017,16432,7.3843e+08,103.98,-65.739,0,0,101.45,37
25.2420732,91.9859948,1.6029,96.012,16382,7.3892e+08,103.98,-65.739,0,0,100.92,37
25.2416217,91.9859985,1.5978,96.007,16332,7.3892e+08,103.98,-65.739,0,0,100.39,37
25.2411736,91.9864986,1.5905,96.004,16261,7.3898e+08,103.98,-65.739,0,0,99.639,37
25.2407256,91.9869988,1.5833,96,16191,7.3907e+08,103.98,-65.739,0,0,98.888,37
25.2402741,91.9870025,1.5782,94.052,16141,7.3908e+08,103.98,-65.739,0,0,98.357,37
25.239826,91.9875026,1.571,94.049,16070,7.3981e+08,103.98,-65.739,0,0,97.607,37
25.239378,91.9880028,1.5638,94.045,15999,7.3983e+08,103.98,-65.739,0,0,96.856,37
25.2389299,91.9885029,1.5566,94.042,15929,7.3985e+08,103.98,-65.739,0,0,96.106,37
25.2384818,91.989003,1.5493,94.038,15858,7.401e+08,103.98,-65.739,0,0,95.355,37
25.2380337,91.9895031,1.5421,94.035,15787,7.4025e+08,103.98,-65.739,0,0,94.605,37
25.2375857,91.9900032,1.5349,94.031,15716,7.4027e+08,103.98,-65.739,0,0,93.855,37
25.2371376,91.9905033,1.5277,94.028,15646,7.4056e+08,103.98,-65.739,0,0,93.104,37
25.2366895,91.9910034,1.5205,94.024,15575,7.4064e+08,103.98,-65.739,0,0,92.354,37
25.2362414,91.9915035,1.5133,94.021,15504,7.4065e+08,103.98,-65.739,0,0,91.604,37
25.23579,91.9915072,1.5082,94.016,15454,7.4067e+08,103.98,-65.739,0,0,91.074,37
25.2353419,91.9920073,1.5009,94.012,15384,7.4068e+08,103.98,-65.739,0,0,90.324,37
25.2348938,91.9925074,1.4937,94.009,15313,7.408e+08,103.98,-65.739,0,0,89.574,37
25.2344457,91.9930075,1.4865,94.005,15242,7.4828e+08,103.98,-65.739,0,0,88.824,37
25.2339942,91.9930112,1.4814,94,15192,7.4828e+08,103.98,-65.739,0,0,88.296,37
25.2335428,91.9930149,1.4764,85,15142,7.4835e+08,103.98,-65.739,0,0,87.768,37
25.2330947,91.993515,1.4692,83.021,15071,7.4841e+08,118.87,-90.87,0,0,83.765,38
25.2326432,91.9935187,1.4641,83.016,15021,7.4843e+08,118.87,-90.87,0,0,83.162,38
25.2321884,91.9930261,1.4569,83.012,14951,7.4856e+08,118.87,-90.87,0,0,82.308,38
25.2317403,91.9935262,1.4498,83.009,14880,7.4868e+08,118.87,-90.87,0,0,81.455,38
25.2312888,91.9935299,1.4447,83.004,14830,7.4904e+08,118.87,-90.87,0,0,80.851,38
25.2308339,91.9930372,1.4375,83,14759,7.4908e+08,118.87,-90.87,0,0,79.998,38
25.2303825,91.993041,1.4324,82.033,14709,7.4925e+08,118.87,-90.87,0,0,79.395,38
25.229931,91.9930447,1.4273,82.028,14659,7.4928e+08,118.87,-90.87,0,0,78.792,38
25.2294829,91.9935447,1.4202,82.025,14589,7.4929e+08,118.87,-90.87,0,0,77.939,38
25.2290348,91.9940448,1.413,82.021,14518,7.4931e+08,118.87,-90.87,0,0,77.086,38
25.22858,91.9935522,1.4058,82.018,14447,7.4945e+08,118.87,-90.87,0,0,76.233,38
25.2281319,91.9940522,1.3986,82.014,14376,7.4951e+08,118.87,-90.87,0,0,75.38,38
25.227677,91.9935596,1.3915,82.011,14306,7.4954e+08,118.87,-90.87,0,0,74.527,38
25.2272289,91.9940597,1.3843,82.007,14235,7.4956e+08,118.87,-90.87,0,0,73.674,38
25.2267808,91.9945597,1.3771,82.004,14164,7.4958e+08,118.87,-90.87,0,0,72.821,38
25.226326,91.9940671,1.3699,82,14094,7.501e+08,118.87,-90.87,0,0,71.969,38
25.2258779,91.9945671,1.3628,66,14023,7.5014e+08,118.87,-90.87,0,0,71.116,38
25.2254298,91.9950672,1.3556,63.021,13952,7.5019e+08,118.87,-90.87,0,0,70.263,38
25.2249783,91.9950709,1.3505,63.016,13902,7.5029e+08,118.87,-90.87,0,0,69.661,38
25.2245302,91.9955709,1.3434,63.012,13831,7.5032e+08,118.87,-90.87,0,0,68.808,38
25.2240754,91.9950783,1.3362,63.009,13761,7.5034e+08,118.87,-90.87,0,0,67.956,38
25.2236273,91.9955783,1.329,63.005,13690,7.5065e+08,118.87,-90.87,0,0,67.103,38
25.2231758,91.995582,1.3239,63,13640,7.5066e+08,118.87,-90.87,0,0,66.501,38
25.2227277,91.9960821,1.3168,58.056,13569,7.5069e+08,118.87,-90.87,0,0,65.648,38
25.2222763,91.9960858,1.3117,58.051,13519,7.5072e+08,118.87,-90.87,0,0,65.046,38
25.2218282,91.9965858,1.3045,58.047,13449,7.5097e+08,118.87,-90.87,0,0,64.193,38
25.22138,91.9970858,1.2974,58.044,13378,7.5105e+08,118.87,-90.87,0,0,63.341,38
25.2209319,91.9975858,1.2902,58.04,13307,7.5111e+08,118.87,-90.87,0,0,62.489,38
25.2204838,91.9980858,1.283,58.037,13237,7.5123e+08,118.87,-90.87,0,0,61.637,38
25.2200357,91.9985858,1.2759,58.033,13166,7.5125e+08,118.87,-90.87,0,0,60.785,38
25.2195876,91.9990858,1.2687,58.03,13095,7.5126e+08,118.87,-90.87,0,0,59.933,38
25.2191361,91.9990895,1.2636,58.025,13045,7.5129e+08,118.87,-90.87,0,0,59.331,38
25.218688,91.9995895,1.2565,58.021,12974,7.5129e+08,118.87,-90.87,0,0,58.479,38
25.2182399,92.0000895,1.2493,58.018,12904,7.5131e+08,118.87,-90.87,0,0,57.627,38
25.2177918,92.0005895,1.2421,58.014,12833,7.5446e+08,118.87,-90.87,0,0,56.775,38
25.2173437,92.0010895,1.235,58.011,12762,7.5452e+08,118.87,-90.87,0,0,55.924,38
25.2168889,92.0005968,1.2278,58.007,12692,7.5453e+08,118.87,-90.87,0,0,55.074,38
25.216434,92.0001042,1.2207,58.004,12621,7.5479e+08,118.87,-90.87,0,0,54.224,38
25.2159859,92.0006042,1.2135,58,12550,7.5484e+08,118.87,-90.87,0,0,53.373,38
25.2155311,92.0001116,1.2064,47.253,12479,7.5486e+08,118.87,-90.87,0,0,52.523,38
25.2150796,92.0001153,1.2013,47.248,12429,7.5486e+08,118.87,-90.87,0,0,51.922,38
25.2146315,92.0006153,1.1941,47.244,12359,7.5488e+08,118.87,-90.87,0,0,51.072,38
25.2141834,92.0011153,1.187,47.241,12288,7.5489e+08,118.87,-90.87,0,0,50.222,38
25.2137353,92.0016152,1.1798,47.237,12217,7.5493e+08,118.87,-90.87,0,0,49.372,38
25.2132804,92.0011226,1.1727,47.234,12147,7.5508e+08,118.87,-90.87,0,0,48.522,38
25.2128323,92.0016226,1.1655,47.23,12076,7.5515e+08,118.87,-90.87,0,0,47.671,38
25.2123842,92.0021225,1.1584,47.227,12005,7.5516e+08,118.87,-90.87,0,0,46.821,38
25.2123875,92.0026188,1.1533,47.222,11955,7.5516e+08,118.87,-90.87,0,0,46.22,38
25.2119394,92.0031188,1.1462,47.218,11884,7.552e+08,118.87,-90.87,0,0,45.37,38
25.2114913,92.0036187,1.139,47.214,11814,7.5522e+08,118.87,-90.87,0,0,44.52,38
25.2110398,92.0036224,1.134,47.209,11764,7.5525e+08,118.87,-90.87,0,0,43.919,38
25.2105917,92.0041223,1.1268,47.206,11693,7.5526e+08,118.87,-90.87,0,0,43.069,38
25.2101436,92.0046223,1.1197,47.202,11622,7.5528e+08,118.87,-90.87,0,0,42.219,38
25.2096954,92.0051222,1.1125,47.199,11552,7.5528e+08,118.87,-90.87,0,0,41.37,38
25.2096988,92.0056185,1.1075,47.194,11502,7.6303e+08,0.52422,46.614,0,0,47.195,39
25.2092506,92.0061184,1.1003,47.19,11431,7.6305e+08,0.52422,46.614,0,0,47.191,39
25.2088025,92.0066183,1.0932,47.187,11360,8.181e+08,0.52422,46.614,0,0,47.187,39
25.2083543,92.0071183,1.0863,47.183,11289,8.1819e+08,0.52422,46.614,0,0,47.184,39
25.2079062,92.0076182,1.0794,47.18,11219,8.1824e+08,0.52422,46.614,0,0,47.18,39
25.2074581,92.0081181,1.0725,47.176,11148,8.1828e+08,0.52422,46.614,0,0,47.176,39
25.2079129,92.0086107,1.0656,47.173,11077,8.183e+08,0.52422,46.614,0,0,47.173,39
25.2074647,92.0091106,1.0587,47.169,11007,8.1835e+08,0.52422,46.614,0,0,47.169,39
25.2070166,92.0096105,1.0518,47.166,10936,8.186e+08,0.52422,46.614,0,0,47.166,39
25.2065684,92.0101104,1.0449,47.162,10865,8.1862e+08,0.52422,46.614,0,0,47.162,39
25.2070232,92.010603,1.038,47.159,10794,8.1871e+08,0.52422,46.614,0,0,47.158,39
25.2065751,92.0111029,1.0312,47.155,10724,8.1888e+08,0.52422,46.614,0,0,47.155,39
25.2061269,92.0116028,1.0243,47.151,10653,8.189e+08,0.52422,46.614,0,0,47.151,39
25.2065817,92.0120954,1.0174,47.148,10582,8.1893e+08,0.52422,46.614,0,0,47.147,39
25.2061335,92.0125953,1.0105,47.144,10512,8.1909e+08,0.52422,46.614,0,0,47.144,39
25.2065883,92.0130879,1.0036,47.141,10441,8.1914e+08,0.52422,46.614,0,0,47.14,39
25.2061402,92.0135878,0.99668,47.137,10370,8.1919e+08,0.52422,46.614,0,0,47.137,39
25.2065949,92.0140804,0.98979,47.134,10299,8.1922e+08,0.52422,46.614,0,0,47.133,39
25.2061468,92.0145803,0.98289,47.13,10229,8.1927e+08,0.52422,46.614,0,0,47.129,39
25.2056986,92.0150802,0.976,47.127,10158,8.1932e+08,0.52422,46.614,0,0,47.126,39
25.2052504,92.0155801,0.96911,47.123,10087,8.1946e+08,0.52422,46.614,0,0,47.122,39
25.2048023,92.01608,0.96221,47.12,10017,8.1947e+08,0.52422,46.614,0,0,47.119,39
25.2043541,92.0165798,0.95532,47.116,9945.9,8.1952e+08,0.52422,46.614,0,0,47.115,39
25.2039059,92.0170797,0.94843,47.113,9875.2,8.1954e+08,0.52422,46.614,0,0,47.111,39
25.2034577,92.0175796,0.94154,47.109,9804.5,8.1955e+08,0.52422,46.614,0,0,47.108,39
25.2030095,92.0180794,0.93464,47.105,9733.8,8.1956e+08,0.52422,46.614,0,0,47.104,39
25.2025581,92.018083,0.92977,47.1,9683.8,8.1957e+08,0.52422,46.614,0,0,47.102,39
25.2021099,92.0185829,0.92288,47.097,9613.1,8.1958e+08,0.52422,46.614,0,0,47.098,39
25.2016617,92.0190827,0.91598,47.093,9542.4,8.1959e+08,0.52422,46.614,0,0,47.094,39
25.2012135,92.0195826,0.90909,47.09,9471.7,8.1959e+08,0.52422,46.614,0,0,47.091,39
25.2007653,92.0200824,0.9022,47.086,9401,8.196e+08,0.52422,46.614,0,0,47.087,39
25.2003171,92.0205823,0.89531,47.083,9330.2,8.196e+08,0.52422,46.614,0,0,47.084,39
25.199869,92.0210821,0.88842,47.079,9259.5,8.1961e+08,0.52422,46.614,0,0,47.08,39
25.1994208,92.021582,0.88152,47.076,9188.8,8.1961e+08,0.52422,46.614,0,0,47.076,39
25.1989726,92.0220818,0.87463,47.072,9118.1,8.2751e+08,0.52422,46.614,0,0,47.073,39
25.1985178,92.0215892,0.86777,47.069,9047.4,8.2758e+08,0.52422,46.614,0,0,47.069,39
25.1980631,92.0210966,0.86091,47.065,8976.7,8.2766e+08,0.52422,46.614,0,0,47.065,39
25.1976149,92.0215964,0.85404,47.062,8906,8.2767e+08,0.52422,46.614,0,0,47.062,39
25.1971667,92.0220962,0.84718,47.058,8835.3,8.277e+08,0.52422,46.614,0,0,47.058,39
25.1967119,92.0216036,0.84032,47.055,8764.6,8.2786e+08,0.52422,46.614,0,0,47.055,39
25.1962637,92.0221034,0.83346,47.051,8693.9,8.2787e+08,0.52422,46.614,0,0,47.051,39
25.195809,92.0216108,0.8266,47.047,8623.1,8.2791e+08,0.52422,46.614,0,0,47.047,39
25.1953608,92.0221106,0.81974,47.044,8552.4,8.2807e+08,0.52422,46.614,0,0,47.044,39
25.194906,92.021618,0.81288,47.04,8481.7,8.2811e+08,0.52422,46.614,0,0,47.04,39
